Files,LevenDistance
audioop.audioop_alaw2lin()-cmathmodule.c_log(),86.0
audioop.audioop_alaw2lin()-audioop.audioop_mul(),32.0
audioop.audioop_alaw2lin()-grpmodule.grp_getgrnam(),63.0
audioop.audioop_alaw2lin()-fpetestmodule.test(),73.0
audioop.audioop_alaw2lin()-fpectlmodule.sigfpe_handler(),86.0
audioop.audioop_alaw2lin()-grpmodule.initgrp(),74.0
audioop.audioop_alaw2lin()-audioop.audioop_lin2alaw(),17.0
audioop.audioop_alaw2lin()-audioop.gcd(),82.0
audioop.audioop_alaw2lin()-audioop.audioop_ratecv(),81.0
audioop.audioop_alaw2lin()-audioop.audioop_minmax(),42.0
audioop.audioop_alaw2lin()-fcntlmodule.fcntl_lockf(),59.0
audioop.audioop_alaw2lin()-fcntlmodule.fcntl_ioctl(),67.0
audioop.audioop_alaw2lin()-audioop.audioop_tomono(),42.0
audioop.audioop_alaw2lin()-audioop.audioop_max(),39.0
audioop.audioop_alaw2lin()-cmathmodule.c_log10(),83.0
audioop.audioop_alaw2lin()-audioop.audioop_findmax(),42.0
audioop.audioop_alaw2lin()-fcntlmodule.conv_descriptor(),82.0
audioop.audioop_alaw2lin()-audioop._sum2(),76.0
audioop.audioop_alaw2lin()-audioop.audioop_findfactor(),55.0
audioop.audioop_alaw2lin()-audioop.audioop_adpcm2lin(),47.0
audioop.audioop_alaw2lin()-audioop.audioop_lin2ulaw(),17.0
audioop.audioop_alaw2lin()-fcntlmodule.all_ins(),76.0
audioop.audioop_alaw2lin()-fpectlmodule.turnoff_sigfpe(),81.0
audioop.audioop_alaw2lin()-audioop.audioop_avgpp(),46.0
audioop.audioop_alaw2lin()-cmathmodule.c_sin(),83.0
audioop.audioop_alaw2lin()-audioop.audioop_getsample(),38.0
audioop.st_14linear2ulaw()-audioop.audioop_lin2lin(),74.0
audioop.st_14linear2ulaw()-grpmodule.grp_getgrgid(),68.0
audioop.st_14linear2ulaw()-cmathmodule.c_prodi(),83.0
audioop.st_14linear2ulaw()-fcntlmodule.fcntl_fcntl(),73.0
audioop.st_14linear2ulaw()-fcntlmodule.ins(),63.0
audioop.st_14linear2ulaw()-cmathmodule.c_asin(),69.0
audioop.st_14linear2ulaw()-fpetestmodule.db0(),86.0
audioop.st_14linear2ulaw()-audioop.audioop_cross(),68.0
audioop.st_14linear2ulaw()-cmathmodule.c_cos(),73.0
audioop.st_14linear2ulaw()-audioop.search(),59.0
audioop.st_14linear2ulaw()-fpetestmodule.nest2(),69.0
audioop.st_14linear2ulaw()-cmathmodule.c_atan(),73.0
audioop.st_14linear2ulaw()-fpectlmodule.fpe_reset(),80.0
audioop.st_14linear2ulaw()-cmathmodule.cmath_log(),74.0
audioop.st_14linear2ulaw()-audioop.audioop_reverse(),71.0
audioop.st_14linear2ulaw()-audioop.audioop_tostereo(),77.0
audioop.st_14linear2ulaw()-cmathmodule.c_log(),76.0
audioop.st_14linear2ulaw()-audioop.audioop_mul(),73.0
audioop.st_14linear2ulaw()-grpmodule.grp_getgrnam(),67.0
audioop.st_14linear2ulaw()-fpetestmodule.test(),74.0
audioop.st_14linear2ulaw()-fpectlmodule.sigfpe_handler(),76.0
audioop.st_14linear2ulaw()-grpmodule.initgrp(),68.0
audioop.st_14linear2ulaw()-audioop.audioop_lin2alaw(),67.0
audioop.st_14linear2ulaw()-audioop.gcd(),71.0
audioop.st_14linear2ulaw()-audioop.audioop_ratecv(),91.0
audioop.st_14linear2ulaw()-audioop.audioop_minmax(),68.0
audioop.st_14linear2ulaw()-fcntlmodule.fcntl_lockf(),69.0
audioop.st_14linear2ulaw()-fcntlmodule.fcntl_ioctl(),82.0
audioop.st_14linear2ulaw()-audioop.audioop_tomono(),76.0
audioop.st_14linear2ulaw()-audioop.audioop_max(),67.0
audioop.st_14linear2ulaw()-cmathmodule.c_log10(),73.0
audioop.st_14linear2ulaw()-audioop.audioop_findmax(),66.0
audioop.st_14linear2ulaw()-fcntlmodule.conv_descriptor(),70.0
audioop.st_14linear2ulaw()-audioop._sum2(),66.0
audioop.st_14linear2ulaw()-audioop.audioop_findfactor(),65.0
audioop.st_14linear2ulaw()-audioop.audioop_adpcm2lin(),80.0
audioop.st_14linear2ulaw()-audioop.audioop_lin2ulaw(),67.0
audioop.st_14linear2ulaw()-fcntlmodule.all_ins(),86.0
audioop.st_14linear2ulaw()-fpectlmodule.turnoff_sigfpe(),75.0
audioop.st_14linear2ulaw()-audioop.audioop_avgpp(),76.0
audioop.st_14linear2ulaw()-cmathmodule.c_sin(),73.0
audioop.st_14linear2ulaw()-audioop.audioop_getsample(),65.0
audioop.st_14linear2ulaw()-audioop.audioop_alaw2lin(),68.0
audioop.audioop_rms()-audioop.audioop_lin2lin(),46.0
audioop.audioop_rms()-grpmodule.grp_getgrgid(),63.0
audioop.audioop_rms()-cmathmodule.c_prodi(),89.0
audioop.audioop_rms()-fcntlmodule.fcntl_fcntl(),55.0
audioop.audioop_rms()-fcntlmodule.ins(),65.0
audioop.audioop_rms()-cmathmodule.c_asin(),75.0
audioop.audioop_rms()-fpetestmodule.db0(),90.0
audioop.audioop_rms()-audioop.audioop_cross(),15.0
audioop.audioop_rms()-cmathmodule.c_cos(),80.0
audioop.audioop_rms()-audioop.search(),68.0
audioop.audioop_rms()-fpetestmodule.nest2(),80.0
audioop.audioop_rms()-cmathmodule.c_atan(),80.0
audioop.audioop_rms()-fpectlmodule.fpe_reset(),87.0
audioop.audioop_rms()-cmathmodule.cmath_log(),52.0
audioop.audioop_rms()-audioop.audioop_reverse(),35.0
audioop.audioop_rms()-audioop.audioop_tostereo(),52.0
audioop.audioop_rms()-cmathmodule.c_log(),83.0
audioop.audioop_rms()-audioop.audioop_mul(),40.0
audioop.audioop_rms()-grpmodule.grp_getgrnam(),61.0
audioop.audioop_rms()-fpetestmodule.test(),76.0
audioop.audioop_rms()-fpectlmodule.sigfpe_handler(),84.0
audioop.audioop_rms()-grpmodule.initgrp(),72.0
audioop.audioop_rms()-audioop.audioop_lin2alaw(),35.0
audioop.audioop_rms()-audioop.gcd(),79.0
audioop.audioop_rms()-audioop.audioop_ratecv(),84.0
audioop.audioop_rms()-audioop.audioop_minmax(),17.0
audioop.audioop_rms()-fcntlmodule.fcntl_lockf(),54.0
audioop.audioop_rms()-fcntlmodule.fcntl_ioctl(),69.0
audioop.audioop_rms()-audioop.audioop_tomono(),49.0
audioop.audioop_rms()-audioop.audioop_max(),12.0
audioop.audioop_rms()-cmathmodule.c_log10(),80.0
audioop.audioop_rms()-audioop.audioop_findmax(),42.0
audioop.audioop_rms()-fcntlmodule.conv_descriptor(),79.0
audioop.audioop_rms()-audioop._sum2(),71.0
audioop.audioop_rms()-audioop.audioop_findfactor(),49.0
audioop.audioop_rms()-audioop.audioop_adpcm2lin(),60.0
audioop.audioop_rms()-audioop.audioop_lin2ulaw(),35.0
audioop.audioop_rms()-fcntlmodule.all_ins(),78.0
audioop.audioop_rms()-fpectlmodule.turnoff_sigfpe(),80.0
audioop.audioop_rms()-audioop.audioop_avgpp(),46.0
audioop.audioop_rms()-cmathmodule.c_sin(),80.0
audioop.audioop_rms()-audioop.audioop_getsample(),34.0
audioop.audioop_rms()-audioop.audioop_alaw2lin(),42.0
audioop.audioop_rms()-audioop.st_14linear2ulaw(),67.0
fcntlmodule.initfcntl()-audioop.audioop_lin2lin(),82.0
fcntlmodule.initfcntl()-grpmodule.grp_getgrgid(),68.0
fcntlmodule.initfcntl()-cmathmodule.c_prodi(),78.0
fcntlmodule.initfcntl()-fcntlmodule.fcntl_fcntl(),77.0
fcntlmodule.initfcntl()-fcntlmodule.ins(),64.0
fcntlmodule.initfcntl()-cmathmodule.c_asin(),71.0
fcntlmodule.initfcntl()-fpetestmodule.db0(),80.0
fcntlmodule.initfcntl()-audioop.audioop_cross(),76.0
fcntlmodule.initfcntl()-cmathmodule.c_cos(),71.0
fcntlmodule.initfcntl()-audioop.search(),70.0
fcntlmodule.initfcntl()-fpetestmodule.nest2(),69.0
fcntlmodule.initfcntl()-cmathmodule.c_atan(),69.0
fcntlmodule.initfcntl()-fpectlmodule.fpe_reset(),74.0
fcntlmodule.initfcntl()-cmathmodule.cmath_log(),78.0
fcntlmodule.initfcntl()-audioop.audioop_reverse(),79.0
fcntlmodule.initfcntl()-audioop.audioop_tostereo(),85.0
fcntlmodule.initfcntl()-cmathmodule.c_log(),73.0
fcntlmodule.initfcntl()-audioop.audioop_mul(),81.0
fcntlmodule.initfcntl()-grpmodule.grp_getgrnam(),71.0
fcntlmodule.initfcntl()-fpetestmodule.test(),77.0
fcntlmodule.initfcntl()-fpectlmodule.sigfpe_handler(),70.0
fcntlmodule.initfcntl()-grpmodule.initgrp(),29.0
fcntlmodule.initfcntl()-audioop.audioop_lin2alaw(),75.0
fcntlmodule.initfcntl()-audioop.gcd(),68.0
fcntlmodule.initfcntl()-audioop.audioop_ratecv(),94.0
fcntlmodule.initfcntl()-audioop.audioop_minmax(),75.0
fcntlmodule.initfcntl()-fcntlmodule.fcntl_lockf(),78.0
fcntlmodule.initfcntl()-fcntlmodule.fcntl_ioctl(),87.0
fcntlmodule.initfcntl()-audioop.audioop_tomono(),84.0
fcntlmodule.initfcntl()-audioop.audioop_max(),75.0
fcntlmodule.initfcntl()-cmathmodule.c_log10(),71.0
fcntlmodule.initfcntl()-audioop.audioop_findmax(),74.0
fcntlmodule.initfcntl()-fcntlmodule.conv_descriptor(),63.0
fcntlmodule.initfcntl()-audioop._sum2(),71.0
fcntlmodule.initfcntl()-audioop.audioop_findfactor(),70.0
fcntlmodule.initfcntl()-audioop.audioop_adpcm2lin(),86.0
fcntlmodule.initfcntl()-audioop.audioop_lin2ulaw(),75.0
fcntlmodule.initfcntl()-fcntlmodule.all_ins(),90.0
fcntlmodule.initfcntl()-fpectlmodule.turnoff_sigfpe(),68.0
fcntlmodule.initfcntl()-audioop.audioop_avgpp(),84.0
fcntlmodule.initfcntl()-cmathmodule.c_sin(),70.0
fcntlmodule.initfcntl()-audioop.audioop_getsample(),74.0
fcntlmodule.initfcntl()-audioop.audioop_alaw2lin(),76.0
fcntlmodule.initfcntl()-audioop.st_14linear2ulaw(),70.0
fcntlmodule.initfcntl()-audioop.audioop_rms(),76.0
cmathmodule.c_tan()-audioop.audioop_lin2lin(),83.0
cmathmodule.c_tan()-grpmodule.grp_getgrgid(),66.0
cmathmodule.c_tan()-cmathmodule.c_prodi(),66.0
cmathmodule.c_tan()-fcntlmodule.fcntl_fcntl(),80.0
cmathmodule.c_tan()-fcntlmodule.ins(),63.0
cmathmodule.c_tan()-cmathmodule.c_asin(),47.0
cmathmodule.c_tan()-fpetestmodule.db0(),74.0
cmathmodule.c_tan()-audioop.audioop_cross(),76.0
cmathmodule.c_tan()-cmathmodule.c_cos(),43.0
cmathmodule.c_tan()-audioop.search(),64.0
cmathmodule.c_tan()-fpetestmodule.nest2(),56.0
cmathmodule.c_tan()-cmathmodule.c_atan(),53.0
cmathmodule.c_tan()-fpectlmodule.fpe_reset(),71.0
cmathmodule.c_tan()-cmathmodule.cmath_log(),77.0
cmathmodule.c_tan()-audioop.audioop_reverse(),81.0
cmathmodule.c_tan()-audioop.audioop_tostereo(),84.0
cmathmodule.c_tan()-cmathmodule.c_log(),51.0
cmathmodule.c_tan()-audioop.audioop_mul(),81.0
cmathmodule.c_tan()-grpmodule.grp_getgrnam(),70.0
cmathmodule.c_tan()-fpetestmodule.test(),76.0
cmathmodule.c_tan()-fpectlmodule.sigfpe_handler(),69.0
cmathmodule.c_tan()-grpmodule.initgrp(),72.0
cmathmodule.c_tan()-audioop.audioop_lin2alaw(),78.0
cmathmodule.c_tan()-audioop.gcd(),62.0
cmathmodule.c_tan()-audioop.audioop_ratecv(),94.0
cmathmodule.c_tan()-audioop.audioop_minmax(),76.0
cmathmodule.c_tan()-fcntlmodule.fcntl_lockf(),80.0
cmathmodule.c_tan()-fcntlmodule.fcntl_ioctl(),88.0
cmathmodule.c_tan()-audioop.audioop_tomono(),84.0
cmathmodule.c_tan()-audioop.audioop_max(),75.0
cmathmodule.c_tan()-cmathmodule.c_log10(),46.0
cmathmodule.c_tan()-audioop.audioop_findmax(),71.0
cmathmodule.c_tan()-fcntlmodule.conv_descriptor(),61.0
cmathmodule.c_tan()-audioop._sum2(),60.0
cmathmodule.c_tan()-audioop.audioop_findfactor(),69.0
cmathmodule.c_tan()-audioop.audioop_adpcm2lin(),87.0
cmathmodule.c_tan()-audioop.audioop_lin2ulaw(),78.0
cmathmodule.c_tan()-fcntlmodule.all_ins(),91.0
cmathmodule.c_tan()-fpectlmodule.turnoff_sigfpe(),66.0
cmathmodule.c_tan()-audioop.audioop_avgpp(),85.0
cmathmodule.c_tan()-cmathmodule.c_sin(),42.0
cmathmodule.c_tan()-audioop.audioop_getsample(),75.0
cmathmodule.c_tan()-audioop.audioop_alaw2lin(),78.0
cmathmodule.c_tan()-audioop.st_14linear2ulaw(),67.0
cmathmodule.c_tan()-audioop.audioop_rms(),75.0
cmathmodule.c_tan()-fcntlmodule.initfcntl(),71.0
cmathmodule.c_tanh()-audioop.audioop_lin2lin(),83.0
cmathmodule.c_tanh()-grpmodule.grp_getgrgid(),66.0
cmathmodule.c_tanh()-cmathmodule.c_prodi(),66.0
cmathmodule.c_tanh()-fcntlmodule.fcntl_fcntl(),80.0
cmathmodule.c_tanh()-fcntlmodule.ins(),64.0
cmathmodule.c_tanh()-cmathmodule.c_asin(),47.0
cmathmodule.c_tanh()-fpetestmodule.db0(),74.0
cmathmodule.c_tanh()-audioop.audioop_cross(),76.0
cmathmodule.c_tanh()-cmathmodule.c_cos(),42.0
cmathmodule.c_tanh()-audioop.search(),63.0
cmathmodule.c_tanh()-fpetestmodule.nest2(),56.0
cmathmodule.c_tanh()-cmathmodule.c_atan(),53.0
cmathmodule.c_tanh()-fpectlmodule.fpe_reset(),71.0
cmathmodule.c_tanh()-cmathmodule.cmath_log(),77.0
cmathmodule.c_tanh()-audioop.audioop_reverse(),81.0
cmathmodule.c_tanh()-audioop.audioop_tostereo(),84.0
cmathmodule.c_tanh()-cmathmodule.c_log(),51.0
cmathmodule.c_tanh()-audioop.audioop_mul(),81.0
cmathmodule.c_tanh()-grpmodule.grp_getgrnam(),70.0
cmathmodule.c_tanh()-fpetestmodule.test(),76.0
cmathmodule.c_tanh()-fpectlmodule.sigfpe_handler(),69.0
cmathmodule.c_tanh()-grpmodule.initgrp(),72.0
cmathmodule.c_tanh()-audioop.audioop_lin2alaw(),77.0
cmathmodule.c_tanh()-audioop.gcd(),62.0
cmathmodule.c_tanh()-audioop.audioop_ratecv(),94.0
cmathmodule.c_tanh()-audioop.audioop_minmax(),76.0
cmathmodule.c_tanh()-fcntlmodule.fcntl_lockf(),80.0
cmathmodule.c_tanh()-fcntlmodule.fcntl_ioctl(),88.0
cmathmodule.c_tanh()-audioop.audioop_tomono(),84.0
cmathmodule.c_tanh()-audioop.audioop_max(),75.0
cmathmodule.c_tanh()-cmathmodule.c_log10(),45.0
cmathmodule.c_tanh()-audioop.audioop_findmax(),71.0
cmathmodule.c_tanh()-fcntlmodule.conv_descriptor(),61.0
cmathmodule.c_tanh()-audioop._sum2(),59.0
cmathmodule.c_tanh()-audioop.audioop_findfactor(),69.0
cmathmodule.c_tanh()-audioop.audioop_adpcm2lin(),87.0
cmathmodule.c_tanh()-audioop.audioop_lin2ulaw(),78.0
cmathmodule.c_tanh()-fcntlmodule.all_ins(),91.0
cmathmodule.c_tanh()-fpectlmodule.turnoff_sigfpe(),67.0
cmathmodule.c_tanh()-audioop.audioop_avgpp(),85.0
cmathmodule.c_tanh()-cmathmodule.c_sin(),41.0
cmathmodule.c_tanh()-audioop.audioop_getsample(),75.0
cmathmodule.c_tanh()-audioop.audioop_alaw2lin(),78.0
cmathmodule.c_tanh()-audioop.st_14linear2ulaw(),67.0
cmathmodule.c_tanh()-audioop.audioop_rms(),75.0
cmathmodule.c_tanh()-fcntlmodule.initfcntl(),72.0
cmathmodule.c_tanh()-cmathmodule.c_tan(),4.0
cmathmodule.c_acos()-audioop.audioop_lin2lin(),84.0
cmathmodule.c_acos()-grpmodule.grp_getgrgid(),66.0
cmathmodule.c_acos()-cmathmodule.c_prodi(),69.0
cmathmodule.c_acos()-fcntlmodule.fcntl_fcntl(),78.0
cmathmodule.c_acos()-fcntlmodule.ins(),65.0
cmathmodule.c_acos()-cmathmodule.c_asin(),15.0
cmathmodule.c_acos()-fpetestmodule.db0(),76.0
cmathmodule.c_acos()-audioop.audioop_cross(),76.0
cmathmodule.c_acos()-cmathmodule.c_cos(),43.0
cmathmodule.c_acos()-audioop.search(),66.0
cmathmodule.c_acos()-fpetestmodule.nest2(),65.0
cmathmodule.c_acos()-cmathmodule.c_atan(),32.0
cmathmodule.c_acos()-fpectlmodule.fpe_reset(),70.0
cmathmodule.c_acos()-cmathmodule.cmath_log(),74.0
cmathmodule.c_acos()-audioop.audioop_reverse(),81.0
cmathmodule.c_acos()-audioop.audioop_tostereo(),86.0
cmathmodule.c_acos()-cmathmodule.c_log(),55.0
cmathmodule.c_acos()-audioop.audioop_mul(),83.0
cmathmodule.c_acos()-grpmodule.grp_getgrnam(),70.0
cmathmodule.c_acos()-fpetestmodule.test(),77.0
cmathmodule.c_acos()-fpectlmodule.sigfpe_handler(),68.0
cmathmodule.c_acos()-grpmodule.initgrp(),70.0
cmathmodule.c_acos()-audioop.audioop_lin2alaw(),78.0
cmathmodule.c_acos()-audioop.gcd(),67.0
cmathmodule.c_acos()-audioop.audioop_ratecv(),94.0
cmathmodule.c_acos()-audioop.audioop_minmax(),77.0
cmathmodule.c_acos()-fcntlmodule.fcntl_lockf(),79.0
cmathmodule.c_acos()-fcntlmodule.fcntl_ioctl(),87.0
cmathmodule.c_acos()-audioop.audioop_tomono(),85.0
cmathmodule.c_acos()-audioop.audioop_max(),76.0
cmathmodule.c_acos()-cmathmodule.c_log10(),46.0
cmathmodule.c_acos()-audioop.audioop_findmax(),74.0
cmathmodule.c_acos()-fcntlmodule.conv_descriptor(),65.0
cmathmodule.c_acos()-audioop._sum2(),65.0
cmathmodule.c_acos()-audioop.audioop_findfactor(),69.0
cmathmodule.c_acos()-audioop.audioop_adpcm2lin(),86.0
cmathmodule.c_acos()-audioop.audioop_lin2ulaw(),78.0
cmathmodule.c_acos()-fcntlmodule.all_ins(),91.0
cmathmodule.c_acos()-fpectlmodule.turnoff_sigfpe(),67.0
cmathmodule.c_acos()-audioop.audioop_avgpp(),85.0
cmathmodule.c_acos()-cmathmodule.c_sin(),45.0
cmathmodule.c_acos()-audioop.audioop_getsample(),75.0
cmathmodule.c_acos()-audioop.audioop_alaw2lin(),79.0
cmathmodule.c_acos()-audioop.st_14linear2ulaw(),71.0
cmathmodule.c_acos()-audioop.audioop_rms(),76.0
cmathmodule.c_acos()-fcntlmodule.initfcntl(),74.0
cmathmodule.c_acos()-cmathmodule.c_tan(),49.0
cmathmodule.c_acos()-cmathmodule.c_tanh(),49.0
cmathmodule.c_asinh()-audioop.audioop_lin2lin(),84.0
cmathmodule.c_asinh()-grpmodule.grp_getgrgid(),65.0
cmathmodule.c_asinh()-cmathmodule.c_prodi(),70.0
cmathmodule.c_asinh()-fcntlmodule.fcntl_fcntl(),78.0
cmathmodule.c_asinh()-fcntlmodule.ins(),65.0
cmathmodule.c_asinh()-cmathmodule.c_asin(),22.0
cmathmodule.c_asinh()-fpetestmodule.db0(),77.0
cmathmodule.c_asinh()-audioop.audioop_cross(),76.0
cmathmodule.c_asinh()-cmathmodule.c_cos(),46.0
cmathmodule.c_asinh()-audioop.search(),65.0
cmathmodule.c_asinh()-fpetestmodule.nest2(),65.0
cmathmodule.c_asinh()-cmathmodule.c_atan(),35.0
cmathmodule.c_asinh()-fpectlmodule.fpe_reset(),70.0
cmathmodule.c_asinh()-cmathmodule.cmath_log(),74.0
cmathmodule.c_asinh()-audioop.audioop_reverse(),81.0
cmathmodule.c_asinh()-audioop.audioop_tostereo(),86.0
cmathmodule.c_asinh()-cmathmodule.c_log(),57.0
cmathmodule.c_asinh()-audioop.audioop_mul(),83.0
cmathmodule.c_asinh()-grpmodule.grp_getgrnam(),70.0
cmathmodule.c_asinh()-fpetestmodule.test(),76.0
cmathmodule.c_asinh()-fpectlmodule.sigfpe_handler(),69.0
cmathmodule.c_asinh()-grpmodule.initgrp(),71.0
cmathmodule.c_asinh()-audioop.audioop_lin2alaw(),78.0
cmathmodule.c_asinh()-audioop.gcd(),67.0
cmathmodule.c_asinh()-audioop.audioop_ratecv(),94.0
cmathmodule.c_asinh()-audioop.audioop_minmax(),77.0
cmathmodule.c_asinh()-fcntlmodule.fcntl_lockf(),79.0
cmathmodule.c_asinh()-fcntlmodule.fcntl_ioctl(),87.0
cmathmodule.c_asinh()-audioop.audioop_tomono(),85.0
cmathmodule.c_asinh()-audioop.audioop_max(),76.0
cmathmodule.c_asinh()-cmathmodule.c_log10(),48.0
cmathmodule.c_asinh()-audioop.audioop_findmax(),74.0
cmathmodule.c_asinh()-fcntlmodule.conv_descriptor(),66.0
cmathmodule.c_asinh()-audioop._sum2(),65.0
cmathmodule.c_asinh()-audioop.audioop_findfactor(),70.0
cmathmodule.c_asinh()-audioop.audioop_adpcm2lin(),86.0
cmathmodule.c_asinh()-audioop.audioop_lin2ulaw(),78.0
cmathmodule.c_asinh()-fcntlmodule.all_ins(),90.0
cmathmodule.c_asinh()-fpectlmodule.turnoff_sigfpe(),68.0
cmathmodule.c_asinh()-audioop.audioop_avgpp(),85.0
cmathmodule.c_asinh()-cmathmodule.c_sin(),45.0
cmathmodule.c_asinh()-audioop.audioop_getsample(),75.0
cmathmodule.c_asinh()-audioop.audioop_alaw2lin(),79.0
cmathmodule.c_asinh()-audioop.st_14linear2ulaw(),70.0
cmathmodule.c_asinh()-audioop.audioop_rms(),76.0
cmathmodule.c_asinh()-fcntlmodule.initfcntl(),72.0
cmathmodule.c_asinh()-cmathmodule.c_tan(),47.0
cmathmodule.c_asinh()-cmathmodule.c_tanh(),47.0
cmathmodule.c_asinh()-cmathmodule.c_acos(),17.0
fpetestmodule.initfpetest()-audioop.audioop_lin2lin(),77.0
fpetestmodule.initfpetest()-grpmodule.grp_getgrgid(),71.0
fpetestmodule.initfpetest()-cmathmodule.c_prodi(),84.0
fpetestmodule.initfpetest()-fcntlmodule.fcntl_fcntl(),72.0
fpetestmodule.initfpetest()-fcntlmodule.ins(),67.0
fpetestmodule.initfpetest()-cmathmodule.c_asin(),72.0
fpetestmodule.initfpetest()-fpetestmodule.db0(),85.0
fpetestmodule.initfpetest()-audioop.audioop_cross(),70.0
fpetestmodule.initfpetest()-cmathmodule.c_cos(),76.0
fpetestmodule.initfpetest()-audioop.search(),71.0
fpetestmodule.initfpetest()-fpetestmodule.nest2(),72.0
fpetestmodule.initfpetest()-cmathmodule.c_atan(),75.0
fpetestmodule.initfpetest()-fpectlmodule.fpe_reset(),78.0
fpetestmodule.initfpetest()-cmathmodule.cmath_log(),74.0
fpetestmodule.initfpetest()-audioop.audioop_reverse(),73.0
fpetestmodule.initfpetest()-audioop.audioop_tostereo(),80.0
fpetestmodule.initfpetest()-cmathmodule.c_log(),79.0
fpetestmodule.initfpetest()-audioop.audioop_mul(),76.0
fpetestmodule.initfpetest()-grpmodule.grp_getgrnam(),68.0
fpetestmodule.initfpetest()-fpetestmodule.test(),71.0
fpetestmodule.initfpetest()-fpectlmodule.sigfpe_handler(),76.0
fpetestmodule.initfpetest()-grpmodule.initgrp(),34.0
fpetestmodule.initfpetest()-audioop.audioop_lin2alaw(),71.0
fpetestmodule.initfpetest()-audioop.gcd(),75.0
fpetestmodule.initfpetest()-audioop.audioop_ratecv(),91.0
fpetestmodule.initfpetest()-audioop.audioop_minmax(),69.0
fpetestmodule.initfpetest()-fcntlmodule.fcntl_lockf(),71.0
fpetestmodule.initfpetest()-fcntlmodule.fcntl_ioctl(),82.0
fpetestmodule.initfpetest()-audioop.audioop_tomono(),79.0
fpetestmodule.initfpetest()-audioop.audioop_max(),70.0
fpetestmodule.initfpetest()-cmathmodule.c_log10(),77.0
fpetestmodule.initfpetest()-audioop.audioop_findmax(),71.0
fpetestmodule.initfpetest()-fcntlmodule.conv_descriptor(),73.0
fpetestmodule.initfpetest()-audioop._sum2(),72.0
fpetestmodule.initfpetest()-audioop.audioop_findfactor(),68.0
fpetestmodule.initfpetest()-audioop.audioop_adpcm2lin(),82.0
fpetestmodule.initfpetest()-audioop.audioop_lin2ulaw(),71.0
fpetestmodule.initfpetest()-fcntlmodule.all_ins(),87.0
fpetestmodule.initfpetest()-fpectlmodule.turnoff_sigfpe(),74.0
fpetestmodule.initfpetest()-audioop.audioop_avgpp(),80.0
fpetestmodule.initfpetest()-cmathmodule.c_sin(),76.0
fpetestmodule.initfpetest()-audioop.audioop_getsample(),70.0
fpetestmodule.initfpetest()-audioop.audioop_alaw2lin(),72.0
fpetestmodule.initfpetest()-audioop.st_14linear2ulaw(),73.0
fpetestmodule.initfpetest()-audioop.audioop_rms(),71.0
fpetestmodule.initfpetest()-fcntlmodule.initfcntl(),36.0
fpetestmodule.initfpetest()-cmathmodule.c_tan(),73.0
fpetestmodule.initfpetest()-cmathmodule.c_tanh(),73.0
fpetestmodule.initfpetest()-cmathmodule.c_acos(),72.0
fpetestmodule.initfpetest()-cmathmodule.c_asinh(),72.0
audioop.audioop_ulaw2lin()-audioop.audioop_lin2lin(),30.0
audioop.audioop_ulaw2lin()-grpmodule.grp_getgrgid(),65.0
audioop.audioop_ulaw2lin()-cmathmodule.c_prodi(),90.0
audioop.audioop_ulaw2lin()-fcntlmodule.fcntl_fcntl(),59.0
audioop.audioop_ulaw2lin()-fcntlmodule.ins(),69.0
audioop.audioop_ulaw2lin()-cmathmodule.c_asin(),77.0
audioop.audioop_ulaw2lin()-fpetestmodule.db0(),92.0
audioop.audioop_ulaw2lin()-audioop.audioop_cross(),37.0
audioop.audioop_ulaw2lin()-cmathmodule.c_cos(),83.0
audioop.audioop_ulaw2lin()-audioop.search(),74.0
audioop.audioop_ulaw2lin()-fpetestmodule.nest2(),82.0
audioop.audioop_ulaw2lin()-cmathmodule.c_atan(),82.0
audioop.audioop_ulaw2lin()-fpectlmodule.fpe_reset(),89.0
audioop.audioop_ulaw2lin()-cmathmodule.cmath_log(),55.0
audioop.audioop_ulaw2lin()-audioop.audioop_reverse(),19.0
audioop.audioop_ulaw2lin()-audioop.audioop_tostereo(),44.0
audioop.audioop_ulaw2lin()-cmathmodule.c_log(),86.0
audioop.audioop_ulaw2lin()-audioop.audioop_mul(),32.0
audioop.audioop_ulaw2lin()-grpmodule.grp_getgrnam(),63.0
audioop.audioop_ulaw2lin()-fpetestmodule.test(),73.0
audioop.audioop_ulaw2lin()-fpectlmodule.sigfpe_handler(),86.0
audioop.audioop_ulaw2lin()-grpmodule.initgrp(),74.0
audioop.audioop_ulaw2lin()-audioop.audioop_lin2alaw(),17.0
audioop.audioop_ulaw2lin()-audioop.gcd(),82.0
audioop.audioop_ulaw2lin()-audioop.audioop_ratecv(),81.0
audioop.audioop_ulaw2lin()-audioop.audioop_minmax(),42.0
audioop.audioop_ulaw2lin()-fcntlmodule.fcntl_lockf(),59.0
audioop.audioop_ulaw2lin()-fcntlmodule.fcntl_ioctl(),67.0
audioop.audioop_ulaw2lin()-audioop.audioop_tomono(),42.0
audioop.audioop_ulaw2lin()-audioop.audioop_max(),39.0
audioop.audioop_ulaw2lin()-cmathmodule.c_log10(),83.0
audioop.audioop_ulaw2lin()-audioop.audioop_findmax(),42.0
audioop.audioop_ulaw2lin()-fcntlmodule.conv_descriptor(),82.0
audioop.audioop_ulaw2lin()-audioop._sum2(),76.0
audioop.audioop_ulaw2lin()-audioop.audioop_findfactor(),55.0
