AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Elixir 2 - Widgets,Tools,4.6,100000,1,50,434,23,158507,12,2,7
Racing Car Lock Screen,Tools,4.3,100000,1,92,390,6,118301,4,1,5
Elixir 2,Tools,4.6,500000,1,50,518,26,215082,14,1,1
Rainy Paris Lock Screen,Tools,4.3,100000,1,92,390,6,118301,4,1,12
Galaxy Space Lock Screen,Tools,4.4,100000,1,92,390,6,118301,4,1,3
Catastro Espa§a,Tools,3.7,10000,1,100,47,9,20726,1,4,2
Speaking clock: DVBeepPro,Tools,4.5,500000,1,0,116,9,61621,2,2,1
GPSInfo,Tools,4.1,10000,1,0,33,6,21905,0,1,8
1Tap Cleaner,Tools,4.3,1000000,1,100,520,137004,148486,5,4,15
Struts 2 Web Server Scanner,Tools,4.5,500000,1,51,67,3,28135,1,3,4
Alarm Pro,Tools,4.2,500000,1,51,541,12,210761,4,2,6
AndroidTethering,Tools,3.4,100000,1,50,263,3,98666,1,2,13
Battery,Tools,4.6,10000000,1,92,214,3,95106,0,5,1
Digital Counter + Widget,Tools,4.2,10000,1,0,50,6,27130,0,3,3
Flash Notification for All App,Tools,4.4,1000000,1,100,181,9,122456,5,0,16
Dyno-Scan (OBD II Scan Tool),Tools,3.4,10000,1,0,34,6,10679,0,0,11
Cunning slave clock widget,Tools,4.4,10000,1,0,10,3,2124,0,1,2
Link2SD,Tools,4.4,10000000,1,92,504,270626,240079,3,1,3
ScanShot,Tools,3.5,50000,1,50,172,6,37755,4,1,3
MoreLocale 2,Tools,4.5,1000000,1,0,33,6,9278,1,1,4
"AMC Security- Antivirus, Clean",Tools,4.5,5000000,1,100,1109,12,394440,13,3,11
Antivirus & Mobile Security,Tools,4.6,5000000,1,50,512,1498,71656,12,4,3
Smart App Lock (App Protector),Tools,4.5,10000000,1,86,380,9,135721,3,2,6
24 Clock Widget,Tools,4,100000,1,51,55,6,14212,1,0,6
Light jockey light,Tools,3.9,100000,1,51,115,12,39873,5,5,5
Cool Symbols Emoji Emoticon,Tools,4.3,1000000,1,92,111,6,51108,1,0,2
Gallery Lock (Hide pictures),Tools,4.5,5000000,1,92,1781,32,553520,2,5,11
UC Browser Mini for Android,Tools,4.4,10000000,1,91,706,166828,160657,4,3,9
Cute&Girly folder *girls* free,Tools,3.6,100000,1,51,127,9,48933,0,2,6
SetVsel,Tools,4.6,100000,1,51,9,3,3355,2,1,2
Touhou Switch Girl,Tools,4.6,50000,1,0,9,6,3782,0,1,2
Auto Redial,Tools,3.8,50000,1,50,91,6,49254,2,3,3
My cellars and tastes,Tools,4.2,10000,1,51,161,6,58758,2,0,2
Rotation Anywhere,Tools,4.1,10000,1,51,22,9,3850,1,0,8
Bubble Level,Tools,3.8,50000,1,92,140,9,63702,0,9,19
Battery Doctor (Battery Saver),Tools,4.5,10000000,1,91,715,416228,249905,2,3,5
Wheres My Droid,Tools,4.5,10000000,1,85,610,9,365480,6,1,9
??????,Tools,3.9,10000,1,51,55,12,26715,0,0,8
Avira Antivirus Security,Tools,4.3,5000000,1,100,567,9,186426,11,2,3
Best Flashlight - Fast Bright,Tools,4,50000,1,92,424,9,261602,2,3,2
A919Tool,Tools,4.2,10000,1,0,59,6,11798,5,2,4
Brother iPrint&Scan,Tools,4,1000000,1,51,1072,12,381016,2,2,3
Unique Lotto Betting Method,Tools,4.2,50000,1,51,252,6,200599,1,3,1
Emoticon & Smiley for Chat,Tools,4.2,100000,1,0,433,15,176898,4,1,4
Immobiliare.it Annunci & Case,Tools,4.5,100000,1,50,475,21,200977,0,8,4
"dodol Phone (data, call, Text)",Tools,4.2,10000000,1,95,431,12,199255,5,1,4
Protractor and leveler,Tools,3.6,50000,1,92,71,12,22533,0,1,3
No Mas N£meros 900,Tools,3.7,10000,1,51,36,3,8112,1,1,5
My Verisure,Tools,3.6,100000,1,51,510,15,258510,2,1,10
Fast Reboot (no ads),Tools,4.6,100000,1,51,15,6,6934,0,0,8
?????(??),Tools,3.8,10000,1,51,124,9,55766,0,1,14
Clipboard Cleaner,Tools,3.6,10000,1,0,4,6,2785,0,0,5
Transparent Analog Clock,Tools,4.2,10000,1,51,33,6,7466,0,1,14
BabyAge,Tools,4.2,10000,1,51,20,6,7573,0,0,15
lColor,Tools,3.8,10000,1,51,45,6,12209,0,0,40
ReDialer,Tools,3.4,10000,1,50,47,6,12728,1,0,5
Call Light,Tools,3.9,50000,1,51,45,3,12335,0,0,3
?????,Tools,4.2,10000,1,0,9,6,6176,1,0,4
Ukrainian Keyboard,Tools,4,50000,1,0,0,3,1940,0,0,11
KaoMash,Tools,3.9,50000,1,0,3,3,2349,0,0,4
UKeyboard Beta,Tools,4.2,50000,1,51,1,6,2702,0,0,5
Smart Time Sync,Tools,4.6,50000,1,51,32,4990,7388,0,0,6
Geez Android Font,Tools,4.1,100000,1,0,0,6,158,0,0,11
Fastscan free Anti-Virus,Tools,4.1,100000,1,92,105,9,52060,0,1,3
Move 2 SD,Tools,3.6,500000,1,51,38,3466,6864,0,1,19
Advanced SD Card Manager,Tools,3.8,1000000,1,51,27,5098,8285,1,1,12
Battery Solo Widget,Tools,4.3,10000000,1,51,34,4947,8028,0,0,19
Oi 9ß D°gito,Tools,3.8,100000,1,50,371,17232,176893,2,1,4
Vivo 9¯ D°gito,Tools,3.9,500000,1,0,7,6,1937,1,1,13
Bluetooth RC,Tools,2.9,50000,1,51,1300,15,297213,1,10,6
Mijndomein domein check,Tools,3.2,10000,1,51,113,6,16917,0,0,2
App Recycle Bin Lite,Tools,3.8,100000,1,100,31,5114,14237,5,0,12
Novo n£mero Brasil,Tools,4.3,100000,1,92,86,9,42863,2,0,7
Night Clock,Tools,4.1,1000000,1,51,381,6,114762,0,2,3
Night Sky Tools - Astronomy,Tools,4.4,100000,1,100,625,9,333967,2,2,13
Night Vision Cam,Tools,2.8,1000000,1,92,83,6,41501,0,1,13
Night Clock,Tools,4.3,100000,1,0,14,3,5332,1,1,10
Night Mode,Tools,4.5,100000,1,51,168,9,52010,1,1,13
SuperSU,Tools,4.6,10000000,1,0,155,9,47812,3,1,6
"AdyClock - Night clock, alarm",Tools,4.3,1000000,1,0,42,3,17484,2,0,4
Night Vision Camera HD,Tools,3.2,1000000,1,51,203,6,62190,1,2,10
Night Lamp Auto,Tools,3.9,100000,1,0,3,3,2442,2,0,10
Baidu Browser,Tools,4.2,10000000,1,100,1818,323404,604758,11,2,18
Big Night Clock,Tools,4.3,50000,1,0,54,9,31461,0,3,6
Digital Alarm Clock,Tools,3.9,100000,1,0,20,3,4543,0,1,10
GPS Test,Tools,4.5,5000000,1,51,82,9,25973,1,0,19
High-Powered Flashlight,Tools,4.5,1000000,1,95,842,38723,231379,5,6,4
Alarm Clock Free,Tools,4.1,5000000,1,50,109,3,32269,7,1,25
???????,Tools,4.4,5000000,1,53,770,470891,227150,0,11,2
Dimmer ( Night Mode ),Tools,4,100000,1,0,0,3,382,0,0,3
Night Alarm Display,Tools,4.2,100000,1,92,755,15,286695,2,5,11
Brightest LED Flashlight,Tools,4.6,10000000,1,92,1556,38730,504605,5,6,5
Night Alarm Clock,Tools,4.3,100000,1,100,226,6,38609,2,2,6
GO Keyboard (Emoji Free),Tools,4.3,10000000,1,88,1197,9,558824,5,4,1
FVD - Free Video Downloader,Tools,4.2,10000000,1,51,643,19,238999,0,6,1
Tiny Flashlight + LED,Tools,4.5,100000000,1,92,234,3,98052,1,4,4
One Touch Battery Saver,Tools,4.2,5000000,1,50,232,12,74680,7,1,4
Image 2 Wallpaper,Tools,4.3,1000000,1,92,101,9,51998,1,1,12
SMS Blocker - Clean Inbox,Tools,4.5,1000000,1,100,1064,17,523065,12,1,2
Real Pi Benchmark,Tools,4.5,10000,1,0,157,6,36193,0,2,7
HF Scientific Calculator,Tools,4.2,1000000,1,92,160,9,45659,0,1,26
??????????????/???????????????,Tools,3.9,50000,1,92,707,12,236768,2,1,6
Remote Control PC,Tools,3.7,500000,1,100,254,12,101160,0,1,8
Android Terminal Emulator,Tools,4.5,10000000,1,51,50,6,14482,3,0,22
Anti theft alarm,Tools,4.3,1000000,1,92,165,9,44665,2,1,2
Loader Droid download manager,Tools,4.5,1000000,1,92,323,9,104864,3,2,8
Dr.Web v.9 Anti-virus,Tools,4.4,10000000,1,50,290,9,88349,10,3,3
Quick GPS distance meter free,Tools,3.8,10000,1,51,113,6,41724,4,1,10
Voice Recorder,Tools,3.7,100000,1,92,369,6,285831,0,1,10
Smart WiFi - just One-click,Tools,4.4,100000,0,100,602,6,195075,2,3,3
Battery Saver to 4 days Trial,Tools,4.3,100000,0,51,28,3,10807,2,0,8
Galaxy Note 3 Flashlight Free,Tools,4,50000,0,51,34,6,7452,0,1,14
Grundig Smart Remote,Tools,3.8,100000,0,51,155,9,55053,0,1,3
Duplicate Manager,Tools,3.3,50000,0,51,47,3,20773,1,0,8
MoSe Lite (Mobile Security),Tools,4.1,10000,0,50,180,6,43373,5,15,3
Beko TV Remote,Tools,3.8,50000,0,51,155,9,55053,0,1,3
Unlimited CALC(free),Tools,3.7,50000,0,92,148,6,48951,1,1,5
Screen Capture Sticker,Tools,3.6,50000,0,0,106,9,56291,2,3,2
Crystal Black Clock Widget,Tools,4.2,500000,0,0,1,3,233,0,0,11
Smart Android Downloader,Tools,4.1,10000,0,51,389,269564,113495,0,4,14
Bookmark Plus,Tools,3.5,10000,0,51,131,9,54195,1,1,5
AIWI free,Tools,3.8,10000,0,50,86,3,19458,8,1,8
Need For Speed Joystick,Tools,3.6,10000,0,92,130,6,66719,0,1,2
ADB Toggle,Tools,3.7,50000,0,0,30,6,6700,0,0,3
PcRemote Advance,Tools,4.1,50000,0,50,49,6,10409,2,0,3
PcRemote,Tools,4.1,100000,0,51,74,12,16765,2,0,3
eNETraffic,Tools,4.3,100000,0,92,163,6,50521,3,1,13
???? - ??????,Tools,4.1,10000,0,50,552,12,212933,2,4,8
Norton Security & Antivirus,Tools,4.4,10000000,0,100,1315,9,430193,18,3,14
best antivirus,Tools,3.9,500000,0,92,1314,15,326792,0,11,2
JMBG Validator,Tools,3.8,10000,0,51,97,3,27121,0,4,18
Dutch LP for GK,Tools,4.3,10000,0,0,0,3,152,0,0,2
Portuguese LP for GK,Tools,4.3,10000,0,0,0,3,152,0,0,11
Polish LP for GK,Tools,4.3,10000,0,0,0,3,152,0,0,12
Italian LP for GK,Tools,4.3,10000,0,0,0,3,152,0,0,2
Hebrew LP for GK,Tools,4.4,10000,0,0,0,3,152,0,0,2
French LP for GK,Tools,4.3,10000,0,0,0,3,259,0,0,20
German LP for GK,Tools,4.4,10000,0,0,0,3,152,0,0,2
Spanish LP for GK,Tools,4.3,10000,0,0,0,3,152,0,0,1
Swedish LP for GK,Tools,4.5,10000,0,0,0,3,152,0,0,5
Arabic LP for GK,Tools,4.2,100000,0,0,0,3,152,0,0,11
SGPoolsSports - Singapore Apps,Tools,3.1,10000,0,51,70,3354,20419,0,6,4
Task Admin,Tools,4.2,10000,0,51,67,3,14761,7,2,4
BlowTorch MUD Client,Tools,4.3,10000,0,51,126,3,57447,0,0,6
PrimeCalc Calculator,Tools,4.5,10000,0,0,993,19,347823,0,1,8
EMF Sensor [Neo EMF Detector ],Tools,4,10000,0,92,423,9,269998,1,2,5
????,Tools,3.8,100000,0,0,10,3,1900,0,0,4
SGPools - Singapore Apps,Tools,3.9,50000,0,51,119,3384,36842,0,7,4
Russian LP for GK,Tools,4.6,50000,0,0,0,3,152,0,0,7
Keyboard from Android 2.3,Tools,4.4,1000000,0,0,81,3,21070,1,0,6
BMW Wireless,Tools,2.4,10000,0,50,109,9,58554,2,1,5
Google TV Remote,Tools,4,1000000,0,51,636,6,231285,0,0,13
EasyOvpn - Plugin for OpenVPN,Tools,4.3,1000000,0,92,267,15,94449,0,1,6
Super Clock Widget,Tools,4,500000,0,50,93,9,44552,0,3,8
Neon Clock Widget,Tools,4.2,100000,0,0,5,3,1273,0,0,6
Ezan Vakti/Namaz Saati Lite,Tools,4.4,100000,0,91,594,9,353568,5,4,8
??????? ?????????,Tools,4.3,100000,0,51,406,15,101021,0,3,3
KTX WiFi ????,Tools,2.6,100000,0,51,168,9,55512,3,3,5
??? ?? ???,Tools,4.4,100000,0,0,104,6,59787,0,3,5
Bosch Toolbox,Tools,4.5,500000,0,100,1460,18,542051,13,0,3
Waktu Solat,Tools,4.5,500000,0,50,396,9,237176,0,1,12
ArchiDroid,Tools,4.3,1000000,0,0,252,19,56456,0,1,14
DU Flashlight - Brightest LED,Tools,4.2,1000000,0,51,189,9,62784,8,2,1
"AIDE - Android IDE - Java, C++",Tools,4.4,1000000,0,92,1579,802361,513823,0,3,2
AppMgr III (App 2 SD),Tools,4.3,10000000,0,92,518,142876,150004,4,5,1
Battery Doctor (Battery Saver),Tools,4.5,50000000,0,91,715,416228,249905,2,3,3
Brother iPrint&Scan,Tools,4,1000000,0,51,1212,12,418974,2,2,9
Sticky (Note Cards),Tools,3.9,100000,0,51,89,9,29337,0,2,1
"???????v3.4.8 ?????,???,??? ??",Tools,4.5,50000,0,51,195,6,64368,8,0,1
Alarm Clock Xtreme Free,Tools,4.5,10000000,0,51,648,6,172190,1,3,8
Smart Compass,Tools,4.2,10000000,0,92,598,12,267432,1,1,5
Smart Connect,Tools,4.2,50000000,0,0,51,6,29076,2,3,17
Google Search,Tools,4.4,500000000,0,50,130,9,41475,2,0,3
AirDroid - Best Device Manager,Tools,4.6,10000000,0,50,1514,25,541944,11,5,4
QR BARCODE SCANNER,Tools,3.8,10000000,0,50,309,5123,103949,3,1,2
"AMC Security- Antivirus, Clean",Tools,4.5,5000000,0,100,978,9,371935,13,3,6
Beautiful Battery Disc,Tools,4.2,1000000,0,51,196,9,88353,0,6,3
MyScript Calculator,Tools,4.5,1000000,0,51,189,9,49682,1,3,7
Smart Measure,Tools,3.8,10000000,0,92,596,12,290913,0,2,6
Speed Gun,Tools,3.6,5000000,0,92,541,9,274047,1,1,1
Smart TV Remote,Tools,3.7,10000000,0,51,112,6,54299,0,2,17
Screen Off and Lock,Tools,4.1,5000000,0,0,74,9,12385,1,3,7
Perfect App Lock(AppProtector),Tools,4.6,5000000,0,83,1170,32,387275,5,3,6
MultiLing Keyboard,Tools,4.4,5000000,0,0,88,3,48839,2,1,12
Gauge Battery Widget 2014,Tools,4.5,5000000,0,92,503,12,147588,1,7,3
McAfee Security Innovations,Tools,4.2,100000,0,50,921,9,287712,17,3,5
Google Gesture Search,Tools,4.3,1000000,0,50,136,3,73749,4,1,2
HTC Transfer Tool,Tools,4.4,1000000,0,50,617,9,258270,7,1,7
SMS Backup +,Tools,4.5,1000000,0,51,313,9,104093,6,2,10
1-click cleaner,Tools,4.3,1000000,0,53,187,5052,67445,10,2,9
Battery Dr saver+a task killer,Tools,4.4,10000000,0,51,175,3662,54896,2,7,14
Tuner - gStrings Free,Tools,4.6,10000000,0,92,182,8311,76876,0,2,6
Metal Detector,Tools,4.2,5000000,0,92,591,12,288810,0,2,5
W10 Keyboard PRO-Trial[Korean],Tools,4.1,10000,0,0,90,3,22048,6,1,14
W10 Keyboard Trial,Tools,4,100000,0,0,76,3,11091,3,0,11
W10 Keyboard,Tools,4,500000,0,0,76,3,11058,3,0,8
MMGuardian? Parental Control,Tools,3.5,100000,0,50,487,9,145035,12,2,4
Calendar Widget 2 Lite,Tools,3.9,1000000,0,0,7,3,2391,0,0,5
Fing - Network Tools,Tools,4.7,1000000,0,51,305,6,45791,0,0,11
Android Tuner Free,Tools,4.4,100000,0,100,889,12,349374,15,4,16
Bitdefender Antivirus Free,Tools,4.3,1000000,0,51,190,48,52092,1,0,2
???(DONTOUCH),Tools,3.2,10000,0,92,200,12,44137,2,2,2
Best Apps Market - for Android,Tools,4.3,10000000,0,92,797,6,320994,1,3,14
WiFi ??? ???? (Go HotSpot),Tools,4.3,10000,0,51,70,9,36332,0,4,5
Hour & Elapsed Time Calculator,Tools,4.1,50000,0,0,4,3,3122,0,0,9
Pull Slide Open Screen Locker,Tools,4,10000,0,52,335,269557,101410,8,2,9
Transmission GUI trial,Tools,3.7,10000,0,51,35,6,19595,1,2,16
Battery Saver 2,Tools,4.2,1000000,0,83,638,12,273327,4,11,14
AIU-OpenWnn?????IME???????????,Tools,4,10000,0,0,134,6,57873,1,3,11
Arduino BT Joystick Free,Tools,3.6,10000,0,92,121,3641,37264,1,1,8
"Easy Unrar, Unzip & Zip",Tools,3.9,10000000,0,51,216,12,84722,0,4,4
Ruler,Tools,3.6,50000,0,92,138,6,72510,0,1,15
Phone Sound Booster,Tools,4.1,10000,0,51,82,3,20578,0,0,10
Cell Widget,Tools,4.3,10000,0,0,6,6,3185,0,1,22
Dog Whistler,Tools,3.3,1000000,0,51,102,3,25287,0,3,4
Texdroider DPI,Tools,4.4,50000,0,0,46,6,26542,1,2,8
Unique Lotto Betting Method,Tools,4.2,50000,0,51,252,6,200599,1,3,11
???????? - ????114,Tools,4.3,50000,0,50,51,5111,19295,5,0,6
Clean Master - Free Optimizer,Tools,4.7,100000000,0,80,1814,24,572093,22,0,26
??/???/?? ?? - ?????,Tools,4.2,100000,0,51,134,9,30685,3,2,5
??? ?? - ????,Tools,4.4,500000,0,51,73,6,34819,1,3,4
Phone Themeshop Battery,Tools,3.9,1000000,0,51,68,6,31679,0,2,7
Phone Themeshop Keyboard,Tools,4,5000000,0,51,92,6,35491,1,2,8
??????? ???(????),Tools,1.8,10000,0,50,179,9,71394,5,0,11
??????? ???(????),Tools,1.4,10000,0,50,285,16,125900,5,4,2
Smart Time Sync,Tools,4.6,50000,0,51,32,4990,7428,0,0,3
Brightest LED Flashlight,Tools,4.6,10000000,0,92,1580,38730,511167,5,6,20
SuperSU,Tools,4.6,10000000,0,0,155,9,47838,3,1,2
Night Light,Tools,3.8,100000,0,51,104,9,30269,0,1,5
Download Manager for Android,Tools,4.1,10000000,0,92,321,6,114900,0,1,15
Night Owl Lite,Tools,3.9,50000,0,51,149,6,29249,0,1,6
SMS Blocker - Clean Inbox,Tools,4.5,1000000,0,100,1067,17,522842,12,1,7
GB keyboard with night mode,Tools,4,100000,0,0,65,6,18069,3,0,5
GO Keyboard (Emoji Free),Tools,4.4,50000000,0,88,1193,9,557673,5,4,7
G Cloud Backup,Tools,4.6,1000000,0,50,1555,24,585060,11,0,6
True Bearing,Tools,4,10000,0,50,47,6,20585,1,1,7
CM Simplelocker Cleaner,Tools,4.7,100000,0,51,74,3,29881,1,2,15
Call recorder (Free),Tools,4.3,1000000,0,100,512,6,367266,3,1,8
Mobile Tracker for Android,Tools,4.2,1000000,0,100,345,6,273069,0,0,1
Muslim's Prayers times,Tools,4.7,500000,0,51,57,3,18493,0,2,13
Alarm Clock,Tools,4.5,1000000,0,92,250,3,91260,0,3,14
Universal Remote Control TV,Tools,4,500000,0,100,661,9,324266,4,2,14
Google Hindi Input,Tools,4.2,5000000,0,51,217,8684,58640,3,1,3
MyXL,Tools,4,100000,0,50,155,9,80310,1,2,6
Consulta Operadora Free,Tools,4.1,50000,0,100,449,6,156637,4,2,5
PROMT Corporate,Tools,4,10000,0,50,279,12,102696,2,3,3
Mobile Vikings,Tools,3.8,10000,0,51,120,9,27055,0,0,8
Recharge Plus,Tools,4,10000,0,92,233,6,92659,0,4,11
IPv6 and More,Tools,4.5,10000,0,51,278,2181,91649,0,0,11
Pie+ camera measure,Tools,4.2,10000,0,0,3,3,2267,0,0,8
Zoner AntiVirus Free,Tools,4.5,1000000,0,50,73,3,24953,2,1,3
Calculator/??????????? FREE,Tools,4.4,10000,0,51,127,6,44402,0,1,20
Remote RDP Lite (No Ad),Tools,4.3,500000,0,51,306,9,35183,2,1,9
9ß D°gito TIM,Tools,4,10000,0,51,71,6,40972,1,2,4
IQQI???-???????,Tools,4.4,500000,0,95,734,12,371060,4,0,3
GPA Calculator,Tools,4.1,10000,0,0,0,3,1203,0,0,8
Spy ON - Monitoring by Email,Tools,4,10000,0,51,259,14,92326,5,1,23
SU Settings Changer,Tools,4.2,10000,0,51,166,5049,52587,3,4,9
FREEdi Tuner / Launcher,Tools,4.4,10000,0,50,298,9,159976,7,2,1
Advance Call Recorder Pro,Tools,3.9,10000,0,100,177,6,93224,3,2,15
Finger Memo(Free),Tools,3.8,50000,0,92,131,6,63358,0,1,3
Kia Adv (Lite) for Torque,Tools,3.6,10000,0,51,85,6,25588,0,0,12
Nissan Adv (Lite) for Torque,Tools,3.6,10000,0,51,86,6,23732,0,0,2
Fiat Adv (Lite) for Torque,Tools,3.6,10000,0,51,86,6,23288,0,0,17
Hyundai Adv (Lite) for Torque,Tools,3.6,10000,0,51,85,6,26315,0,0,5
Simple Info Notify,Tools,4.1,50000,0,51,56,5117,25707,2,2,13
BimaTRI,Tools,4.3,1000000,0,51,272,9,97355,1,4,16
SyncMe Wireless,Tools,4.5,100000,0,51,297,6,85474,0,2,16
DS Privacy Safebox,Tools,4.2,10000,0,0,100,6,48339,1,5,6
Simple Unrar,Tools,4.2,1000000,0,92,139,3,54749,0,1,2
No-frills CPU Control,Tools,4.4,1000000,0,0,145,9,53473,1,2,2
Dog Whistle. Train your dog,Tools,3.2,500000,0,51,88,6,22666,0,1,1
Ramadan 2014 Countdown,Tools,4.4,50000,0,92,86,9,40798,0,1,6
InkPad Notepad - Notes - To do,Tools,4.3,10000000,0,51,285,6,109822,0,6,2
Motorola Migrate,Tools,4.3,10000000,0,53,887,13,296178,9,6,3
Antivirus & Seguranáa Gr†tis,Tools,4.4,10000000,0,100,1120,555661,502245,14,1,3
Google Talkback,Tools,4.1,100000000,0,0,201,6,55330,3,3,2
CM Security & Find My Phone,Tools,4.7,10000000,0,50,574,12,276362,11,5,6
pyLoad,Tools,4.4,10000,0,51,467,6,59388,0,0,4
AES Detector,Tools,4.3,100000,0,92,0,9,2573,6,0,10
Kiblat kompas,Tools,4.3,500000,0,50,103,9,29208,1,1,4
Kiblat kompas (??????),Tools,4.2,500000,0,50,34,3,7798,1,1,13
Volumen Control Plus,Tools,3.9,500000,0,92,272,6,196848,1,2,5
Phone INFO ?Samsung?,Tools,4.4,100000,0,92,446,9,322398,0,5,3
Translate,Tools,4,100000,0,92,220,6,104308,2,1,10
Quick Search Widget (free),Tools,4.4,1000000,0,92,139,9,39443,0,2,2
Bkav Security - Antivirus Free,Tools,4.3,1000000,0,50,490,12,142726,14,0,5
B1 Free Archiver zip rar unzip,Tools,4.5,1000000,0,51,346,15,114588,1,2,5
Fast notepad,Tools,4.4,5000000,0,0,60,6,33739,0,2,1
Pos Malaysia Track and Trace,Tools,4.3,50000,0,92,132,6,68385,2,1,14
Malaysia Public Holiday,Tools,4.4,100000,0,51,90,6,35132,1,1,16
AndroSensor,Tools,4.5,500000,0,50,114,3,35565,0,3,8
Adv Calculator (Science&Logic),Tools,3.8,10000,0,51,69,12,20001,0,1,4
Mobile Tracker & Route,Tools,3.7,100000,0,100,264,6,106703,2,1,4
Free Maps Ruler,Tools,3.8,10000,0,92,454,9,301133,0,2,9
Compass+DualGradienter+Car HUD,Tools,4.1,10000,0,50,68,3,27200,1,2,3
Geofence Tracker Tasker free,Tools,4,10000,0,100,479,9,279997,5,0,5
scientific calculator,Tools,4.1,100000,0,0,42,6,19884,0,1,46
Scientific Calculator,Tools,4.2,1000000,0,92,651,91478,255853,0,0,15
DW VMAX,Tools,3.8,50000,0,51,130,12,42713,1,2,14
AutoRain,Tools,4,100000,0,50,16,3,9227,0,0,15
1-Click WiFi Tether No Root,Tools,3.8,500000,0,92,127,6,67455,1,1,6
Super Task Killer FREE,Tools,4.3,5000000,0,92,1,3,778,9,0,5
Fireflies lockscreen,Tools,4.3,1000000,0,92,166,6,49503,3,1,8
Easy Task Killer Advanced,Tools,4.6,5000000,0,53,291,9,91176,4,1,1
AppLock,Tools,4.4,50000000,0,80,541,9,155597,5,2,1
Surveillance,Tools,3.4,10000,0,51,119,9,41250,0,1,1
MicroSD??????,Tools,3.5,10000,0,0,2,3,346,0,1,1
SMSAwake,Tools,4.4,10000,0,0,1,3,200,0,0,1
Simple Starter for Skype,Tools,3.9,10000,0,51,1,290,213,0,0,1
Flashlight,Tools,4,50000,0,0,0,3,156,0,0,1
Mobile Data Switch (3G Switch),Tools,4.1,10000,0,0,0,6,184,1,1,1
SMExternalSD,Tools,4.1,10000,0,0,1,3,138,0,0,1
Dock No-Op,Tools,4.2,10000,0,0,0,3,108,0,0,1
Screen Light,Tools,3.8,100000,0,0,0,3,163,2,0,18
Home Button,Tools,4.2,100000,0,0,0,3,175,0,0,1
Calculator Area & Perimeter,Tools,3.7,10000,0,51,0,6,11089,2,1,5
ConvertPad - Unit Converter,Tools,4.4,10000000,0,51,275,6,92848,0,4,5
360 Security - Antivirus FREE,Tools,4.5,10000000,0,100,1081,9,565780,8,2,35
Google Translate,Tools,4.4,100000000,0,51,571,6,168673,1,5,3
Dr.Web v.7 Anti-virus Light,Tools,4.5,10000000,0,0,137,9,67602,0,1,11
V3 Mobile Plus 2.0,Tools,3.9,10000000,0,51,49,3,19542,2,2,1
avast! Anti-Theft,Tools,4.2,5000000,0,50,979,19,319770,17,8,8
GO Switch Widget,Tools,4.3,10000000,0,52,138,6,42515,12,1,6
Mobile Security & Antivirus,Tools,4.4,100000000,0,100,1111,19,381280,11,1,11
Camera Ruler,Tools,3.6,10000,0,50,307,9,117684,1,3,3
PTCGO Code Scanner,Tools,3.5,100000,0,51,21,5114,6577,0,0,4
AppLock,Tools,4.3,100000,0,83,393,9,127921,6,4,1
RF Signal Tracker,Tools,3.8,100000,0,50,112,6,76863,1,1,5
GoTiengViet 3 Donut,Tools,4.3,100000,0,0,95,12,28298,2,1,2
Morse Transmitter,Tools,3.9,10000,0,0,4,3,1522,0,1,5
Root App delete-Root Uninstall,Tools,3.6,10000,0,51,334,9,124077,0,3,4
Shake to Charge Power,Tools,3.3,10000,0,51,373,269564,123145,0,3,3
Placas Detran PE,Tools,4.5,10000,0,51,124,9,47242,0,1,4
ApkShare,Tools,4.4,1000000,0,92,235,15,79116,0,1,1
????????,Tools,4.5,10000,0,0,55,6,30004,0,2,2
ON Protractor,Tools,4.2,10000,0,51,105,6,41534,0,1,8
Thermometer,Tools,3.6,1000000,0,92,87,3,42902,0,1,2
iFileFinder,Tools,2.2,10000,0,51,0,3,132,1,0,1
RapidShare Filemanager,Tools,3.8,10000,0,51,127,12,64476,0,1,3
FileCrop Ultimate,Tools,3.9,10000,0,100,232,6,92575,0,3,1
FileCrop Search,Tools,3.8,10000,0,51,145,6,55782,0,2,6
Rapid Downloader,Tools,3.9,500000,0,51,207,15,77436,0,2,11
Emoji Keypad,Tools,3.3,1000000,0,92,562,6,295721,0,6,3
GoTiengViet 2,Tools,4.4,1000000,0,0,63,12,13619,0,1,20
GoTiengViet 3 Vietnamese input,Tools,4.3,1000000,0,0,106,12,30535,2,1,21
WPS-DVR,Tools,3.7,50000,0,51,107,6,15708,2,0,5
Advanced Task Cleaner 2.0,Tools,4.3,1000000,0,50,110,10584,27805,2,2,4
Gps Tracker,Tools,3.9,10000,0,51,4,3,3078,2,3,2
"FreeOBD (?OS?,??,??,??,???)",Tools,3.8,10000,0,51,0,6,3816,1,0,7
Speak It,Tools,3.8,100000,0,51,68,6,16644,3,2,32
Brightest Flashlight Free ?,Tools,4.7,50000000,0,50,182,9,51857,3,2,3
????,Tools,4.6,10000,0,51,72,6,38901,0,1,2
Downloader & Private Browser,Tools,4.2,10000000,0,100,1600,12,659939,3,4,6
Flashlight,Tools,4.5,500000,0,92,438,87,174347,1,8,14
Battery Notifier BT Free,Tools,4.5,1000000,0,0,22,6,24172,1,2,2
Flashlight: LED Torch Light,Tools,4.5,100000,0,92,438,87,174347,1,8,9
