Group,Genre,UserRating,LowerDownloads,JavaFiles,Defect_LOC,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Puzzle,3.4,10000,11,0.20776,1444,0,0,0,0,0,2,0,127531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,Personalization,4.5,1000,1882,0.00331,272115,3346,1907,494,0,3,2,6,4180,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Tools,4.4,1000,105,0.10277,5838,97,17,8,1,1,2,3,3882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Action,3.9,50000,393,98.84815,49746,636,122,51,0,2,2,0,66980,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
2,Role Playing,3.7,50000,668,0.01205,74716,957,400,155,0,2,2,20,18856,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Lifestyle,4.3,1000000,1651,0.01038,144468,0,0,0,0,4,2,0,123970,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Business,4.1,10000,13,0.52632,570,0,0,0,0,0,2,0,126663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Action,4.2,500000,870,0.01757,85369,1207,456,188,1,3,2,7,16243,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Travel & Local,4,5000000,748,0.00905,66268,691,406,111,2,2,4,9,18361,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,1,51.11111111
2,Puzzle,4.4,1000,541,0.01665,72084,0,0,0,0,1,2,0,118611,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,92
2,Social,4.1,5000000,4463,0.00164,550431,8661,5157,1204,0,3,7,11,17749,0,1,1,1,0,0,0,0,0,0,4,4,0,1,0,6,0,0,1,1,100
2,Health & Fitness,3.2,1000,2667,0.0034,264698,0,0,0,2,2,3,0,118648,0,1,0,1,0,0,0,0,0,0,2,4,0,1,0,7,0,0,0,1,50
2,News & Magazines,3.6,1000,1692,0.00699,171609,2230,751,289,2,1,3,0,65799,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,5,0,0,1,2,50
2,Travel & Local,4.2,10000,464,0.01166,77202,734,207,89,1,6,2,5,11997,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,100
2,Adventure,4.1,10000,1404,0.00799,150276,2014,766,300,1,4,2,9,30329,1,1,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,100
2,Tools,4.4,1000,593,0.02639,56848,0,0,0,0,1,0,0,94790,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Travel & Local,3,1000,429,9.70176,52743,0,0,0,1,0,2,0,72313,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Communication,3.4,100000,192,0.0568,15846,0,0,0,0,0,2,0,75695,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Personalization,4.1,5000,700,0.00629,95327,891,314,131,0,6,2,2,11873,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Card,4.1,10000,258,0.00665,45133,0,0,0,0,1,2,0,121477,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Casino,3.9,100000,181,22.20907,15210,216,69,28,0,0,2,3,13450,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Libraries & Demo,4.8,10000,2140,0.00364,247029,0,0,0,6,5,5,0,124431,0,1,1,1,0,0,0,0,0,0,4,5,0,1,0,7,0,0,0,2,100
2,Entertainment,4.1,100000,71,67.25,7600,85,13,3,1,1,2,6,30307,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Puzzle,4.3,100000,2978,0.00306,293705,4353,1767,654,0,5,2,9,20334,1,1,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,100
2,Music & Audio,4,5000,612,0.00786,76357,857,381,144,0,1,2,3,32393,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Music & Audio,4.4,1000,675,0.01454,61881,860,298,121,1,1,5,0,133596,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,4,0,0,0,1,50
2,Tools,3.6,5000,847,0.01335,89917,0,0,0,0,1,2,0,125081,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,1,0,51.11111111
2,Sports,3.6,1000,13,0.55556,540,14,9,4,0,0,3,0,68950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Photography,3.5,100000,770,0.01088,82697,0,0,0,0,2,2,0,122552,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Personalization,4.4,100000,15,0.34364,873,23,10,5,0,0,0,4,19987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,3.7,500000,195,0.04119,14565,0,0,0,4,1,2,0,117955,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Tools,3.8,10000,61,60.97967,6002,0,0,0,0,0,2,0,127983,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.4,1000000,991,0.00989,121333,1485,535,221,1,2,5,9,26074,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
2,Tools,3.9,100000,25,0.15865,1891,19,0,0,1,0,2,1,6322,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0
2,Simulation,3.6,500000,1680,0.00432,208369,0,0,0,0,4,2,0,91777,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Productivity,4,1000,64,0.11109,5401,140,22,10,0,0,5,13,746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Health & Fitness,4.1,1000,15,0.37879,792,0,0,0,0,0,2,0,106325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.2,100000,186,21.92038,15424,0,0,0,0,0,4,0,121532,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Business,4,5000,6141,0.0024,624491,0,0,0,1,3,2,0,71928,1,1,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,51.11111111
2,Entertainment,3.9,10000,1608,0.00268,224195,0,0,0,2,2,2,0,106912,0,1,1,1,0,0,0,0,0,0,1,5,0,1,0,5,0,0,0,0,92
2,Education,4.1,10000,4757,0.00559,590526,9020,4619,1245,0,6,6,0,55537,1,1,1,1,0,0,0,0,0,0,4,2,0,1,0,5,0,0,1,2,100
2,Tools,3.7,500000,423,0.01491,40238,0,0,0,0,0,2,0,126901,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,92
2,Productivity,4.8,1000,13,1.68067,357,5,2,1,0,0,2,3,5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,News & Magazines,3.6,100000,4871,0.00196,611792,9508,6792,1259,1,2,2,0,137661,0,1,1,1,0,0,0,0,0,0,2,6,0,1,0,2,0,0,1,1,92
2,Education,3.7,10000,165,0.0222,13515,174,47,21,0,0,2,8,3392,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,51.11111111
2,News & Magazines,4.1,1000,76,0.05312,5648,127,43,18,3,2,2,1,29167,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,0,51.11111111
2,Casino,3.4,50000,443,0.01432,41908,0,0,0,0,10,2,0,118638,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Board,4,10000,3100,0.00574,313834,4780,2314,623,1,7,3,1,20672,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,2,0,0,1,0,92
2,Music & Audio,4.2,100000,2868,0.0046,326333,0,0,0,0,3,2,0,118156,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Health & Fitness,4.2,1000,776,0.00648,92628,0,0,0,0,3,2,0,85377,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Action,4.5,1000,2291,0.00514,233345,3926,1891,641,3,2,5,0,50102,1,0,1,1,0,0,0,0,0,0,2,4,0,1,0,5,0,0,0,0,50
2,Entertainment,3.9,10000,36,0.22962,2613,12,4,2,3,0,2,5,23034,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,92
2,Education,4.4,100000,6973,0.00435,620933,10459,5658,1764,2,2,5,11,6651,1,1,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,1,0,92
2,Sports,4.2,1000,451,0.01583,75798,598,197,76,0,1,2,0,133690,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Personalization,4.6,1000,2211,0.00897,234105,3465,1598,495,1,8,5,0,54714,0,0,1,1,0,0,0,0,0,0,2,3,0,1,0,6,0,0,1,0,51.11111111
2,Arcade,3.2,5000,171,0.03116,19254,271,97,43,2,1,2,0,66930,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,51.11111111
2,Entertainment,3.6,10000,1851,0.00999,180155,0,0,0,0,3,2,0,119907,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Media & Video,3.5,1000,57,63.1797,5793,58,6,2,0,1,2,4,10833,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4,500000,747,0.00857,105076,974,342,125,0,3,2,8,2150,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Shopping,4.4,100000,3044,0.0046,369703,0,0,0,4,1,5,0,75821,0,1,1,1,0,0,0,0,0,0,3,2,1,1,1,7,0,0,0,1,100
2,Puzzle,4,50000,3957,0.00128,469829,8739,5762,1123,0,5,2,5,19802,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Entertainment,4.1,5000,113,0.04968,12078,0,0,0,0,0,2,0,106309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Music & Audio,3.4,1000,1179,37.13739,111311,0,0,0,0,6,2,0,123674,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Strategy,4.2,5000000,957,0.00798,112778,1453,489,201,0,2,2,16,13558,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,News & Magazines,4,1000,613,0.00783,76639,869,388,146,0,1,2,9,2327,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Adventure,4.8,10000,395,0.01642,36536,680,159,67,0,7,2,1,26982,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Music & Audio,4.3,1000,1125,0.00829,144716,2963,2247,365,2,1,2,14,6723,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,1,0,51.11111111
2,Shopping,4.7,1000,1428,0.01649,145571,0,0,0,0,5,3,0,102805,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.1,10000,239,0.0626,14377,206,72,25,0,0,2,9,3958,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,News & Magazines,3.3,50000,2700,0.00683,307266,4000,1616,540,10,3,4,22,4118,1,0,1,1,0,0,0,0,0,0,6,17,0,3,0,16,1,0,0,3,51.76470588
2,Health & Fitness,3.5,1000,1055,0.00955,94272,1701,784,185,2,1,2,37,18692,0,1,1,1,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,1,100
2,Music & Audio,3.8,1000,1179,37.19754,111131,0,0,0,0,6,2,0,123660,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.2,10000,88,58.09279,8557,0,0,0,1,0,2,0,125941,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,50
2,Finance,4.1,5000,1776,0.00502,179404,3127,1918,367,1,2,2,0,135786,0,0,1,1,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,2,50
2,News & Magazines,4,50000,2478,0.0031,289939,0,0,0,0,3,2,0,104768,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,92
2,Tools,3.7,10000,115,0.05411,11089,117,96,17,2,1,2,9,30898,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,4,50000,239,15.0811,34341,0,0,0,1,0,2,0,75276,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
2,Entertainment,4.3,10000,3832,0.00219,411764,0,0,0,3,1,2,0,101842,0,1,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,92
2,Word,4.3,10000000,6842,0.00261,573957,8218,2539,928,12,0,5,5,44,1,1,1,1,0,0,0,0,0,0,4,5,1,1,1,9,0,0,1,1,95
2,Entertainment,3.4,1000,929,0.00592,101385,0,0,0,0,2,2,0,127563,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Finance,4.3,5000,4925,0.00444,472759,0,0,0,12,5,5,0,127864,1,1,1,1,0,0,0,0,0,0,2,10,0,1,0,8,1,0,0,1,85.45454545
2,Entertainment,3,1000,41,0.20325,2952,0,0,0,1,0,5,0,94723,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Education,3.8,1000,460,0.01245,48192,0,0,0,2,1,2,0,124280,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,4,0,0,0,0,51.11111111
2,Entertainment,4.2,5000,4705,0.00513,584313,0,0,0,0,6,6,0,90011,1,1,1,1,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0,1,92
2,Communication,3.8,1000,49,0.08786,6829,87,12,6,2,0,2,10,4793,0,0,0,1,0,0,0,0,0,0,3,0,2,1,4,6,0,0,0,0,51.11111111
2,Tools,3.8,10000,51,0.0775,7742,62,26,12,1,0,4,0,66649,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
2,Tools,3.9,500000,1436,0.00305,196848,3463,2428,437,1,2,2,2,29903,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,92
2,Business,4.3,1000,249,0.02294,26153,368,118,53,0,2,2,0,69639,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.2,50000,697,0.00708,84728,893,310,129,4,1,2,12,13455,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,5,0,0,0,0,92
2,Sports,4.4,1000,1424,0.0066,136261,0,0,0,0,1,2,0,120987,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,92
2,Tools,4,5000,1284,0.00412,145720,1955,799,308,0,4,3,10,30845,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Arcade,4.4,1000000,1646,0.00625,191862,3903,2656,475,1,1,2,13,7179,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,51.11111111
2,Education,4,500000,3150,0.00345,347854,0,0,0,0,4,2,0,122981,1,1,1,1,0,0,0,0,0,0,3,5,0,1,0,6,0,0,0,2,100
2,Travel & Local,4.2,100000,1449,0.00546,164932,0,0,0,0,1,2,0,118502,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,5,0,0,0,2,50
2,Business,3.7,1000,910,0.01296,92566,717,355,145,1,1,4,3,28678,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,1,1,50
2,Travel & Local,4.5,500000,1071,0.00791,113755,0,0,0,0,3,2,0,75020,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,51.11111111
2,Communication,3.6,5000,13,0.6772,443,4,0,0,5,0,2,1,1462,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,6,0,0,0,0,50
2,Tools,3.3,100000,2152,0.00478,188415,2320,639,228,12,3,5,0,129684,0,1,1,1,0,0,0,0,0,0,10,7,3,2,4,23,0,1,1,1,100
2,Lifestyle,4.2,500000,1247,0.00996,120442,0,0,0,1,2,5,0,117967,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,4,0,0,1,2,50
2,Personalization,4.8,10000,574,0.01204,49824,697,285,120,2,2,2,4,8631,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
2,Entertainment,4,50000,1447,0.00359,166978,3232,2321,362,1,2,2,0,67017,0,0,1,1,0,0,0,0,0,0,3,2,0,1,0,4,0,0,0,2,50
2,Books & Reference,4,10000000,4570,0.00261,459133,7586,3109,1224,9,5,10,8,31283,1,1,1,1,0,0,0,0,0,0,9,11,0,1,0,15,0,0,1,2,80
2,Entertainment,4.6,5000,767,0.0064,93682,1028,435,179,1,2,2,10,31770,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Photography,4.2,10000000,6561,0.00328,731674,12836,7548,1966,2,5,6,2,17839,1,1,1,1,0,0,0,0,0,0,5,5,0,1,0,7,0,0,0,2,100
2,Education,4.8,1000,1921,0.00275,326807,5655,4193,640,0,4,5,6,3103,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Strategy,4.4,5000000,5598,0.00267,449897,8788,3611,877,2,2,2,0,50760,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,1,50
2,Personalization,4.2,50000,794,0.00779,77050,912,150,59,0,1,7,3,1170,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Communication,4.2,500000,57,0.14659,4093,90,18,8,1,0,0,0,134943,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,2,50
2,Shopping,4.1,1000000,2195,0.00698,214931,3049,1279,500,3,1,4,2,26319,0,0,1,1,0,0,0,0,0,0,6,5,1,1,2,10,0,0,1,1,51.25
2,Puzzle,4.2,10000,3955,0.00369,406657,0,0,0,2,6,2,0,73514,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,92
2,Travel & Local,4.2,1000,5283,0.00273,550076,9504,5866,1186,4,3,2,0,67874,1,1,1,1,0,0,0,0,0,0,6,5,1,1,1,10,0,0,1,2,91.11111111
2,Education,4.1,100000,3718,0.00216,416353,7147,5209,879,2,2,2,0,67453,0,1,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,92
2,Business,4,50000,1688,0.00453,286971,2251,1195,402,3,1,2,14,3092,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,8,0,0,0,1,50
2,Finance,4.3,10000,172,0.03159,18994,131,46,19,0,0,2,0,66428,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Business,4.2,1000,64,0.18386,4895,103,8,4,0,1,2,15,7893,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Business,3.8,1000,423,0.01485,40401,0,0,0,2,1,2,0,126921,0,0,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,51.11111111
2,Entertainment,4,100000,209,2.46626,20152,236,86,25,0,3,2,0,56592,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,92
2,Action,3.3,1000000,496,282.58045,46798,654,277,59,1,9,2,3,30664,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,5,0,0,0,0,92
2,Media & Video,4.1,5000,207,0.07001,17141,256,110,37,0,1,2,4,12825,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,4,100000,249,0.03405,26435,315,111,36,2,1,2,0,71612,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,51.11111111
2,Tools,4,10000,27,0.12959,2315,36,10,4,0,0,2,8,3930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,Strategy,4.5,5000000,3646,0.00166,360903,5024,2120,703,2,3,5,2,13780,1,1,1,1,0,0,0,0,0,0,2,5,0,1,0,5,1,0,1,0,92
2,Entertainment,4.3,10000,168,0.01595,37625,409,91,39,0,1,2,3,31577,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Communication,4.5,10000,808,0.0051,58788,1028,414,147,7,0,2,0,69598,1,0,0,1,0,0,0,0,0,0,6,7,2,1,2,10,0,0,1,2,51.25
2,Social,4.5,10000,1678,0.00735,217579,0,0,0,5,1,5,0,121873,0,1,1,1,0,0,0,0,0,0,3,5,0,1,0,7,0,0,1,2,100
2,Tools,3.6,100000,3,1.76471,170,3,0,0,2,1,2,0,64657,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2,Entertainment,4,10000,10,1.1215,535,0,0,0,0,0,0,0,119034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tools,3.4,5000,12,0.33445,897,14,13,3,27,1,2,0,53994,1,1,0,1,0,0,0,0,0,0,6,12,0,1,1,15,1,0,1,2,50
2,Arcade,3.9,1000000,3866,0.00273,440196,0,0,0,0,5,2,0,101100,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Education,4.2,5000,632,0.01838,48962,0,0,0,2,5,2,0,91699,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,51.11111111
2,Finance,3.4,10000,47,0.07754,3869,22,0,0,1,0,4,0,70530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Personalization,4.7,10000,3108,0.00332,361922,6340,4550,743,1,2,2,1,29351,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Simulation,4.1,500000,74,5.07958,8859,0,0,0,2,4,2,0,94992,1,0,0,1,0,0,0,0,0,0,1,4,0,1,0,4,0,0,0,0,51.11111111
2,Business,4,50000000,2238,0.00142,423749,3549,1182,403,0,2,8,0,128740,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Social,4.3,100000,4201,0.00349,515477,8292,5509,1147,1,5,2,9,16320,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,1,0,92
2,Personalization,4.1,1000000,1869,0.01282,163782,2493,548,192,5,1,7,5,16478,0,0,1,1,0,0,0,0,0,0,2,10,0,1,0,9,0,0,1,0,51.11111111
2,Photography,3.4,50000,622,0.00757,79243,0,0,0,1,1,2,0,107304,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Casual,4.1,100000,757,0.022,68192,0,0,0,0,2,2,0,122554,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
2,Business,3.6,10000,1320,0.01616,111412,0,0,0,3,1,3,0,119592,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,6,0,0,0,0,51.11111111
2,Puzzle,3.8,100000,573,0.01069,56111,814,284,109,0,3,2,4,16730,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Shopping,3.8,1000,593,0.01116,53773,0,0,0,1,3,2,0,123594,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,51.11111111
2,Tools,4.2,1000,157,0.04418,13582,146,28,12,0,1,2,2,5507,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Trivia,4.2,1000000,5203,0.00255,626979,0,0,0,1,3,3,0,75708,0,1,1,1,0,0,0,0,0,0,3,6,0,2,0,6,0,0,0,1,100
2,Tools,4.2,1000,68,0.09024,6649,0,0,0,1,0,2,0,124130,0,0,1,1,0,0,0,0,0,0,1,5,0,1,0,4,0,0,0,1,51.11111111
2,News & Magazines,4,5000,2389,0.00318,283291,0,0,0,1,2,2,0,102179,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
2,Education,4.8,10000,135,0.05135,11684,0,0,0,0,2,2,0,82379,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,News & Magazines,3,10000,1225,0.00745,120834,0,0,0,0,4,4,0,126026,0,0,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,51.11111111
2,Travel & Local,4.3,1000,2164,0.00945,190400,3022,1212,333,1,1,5,13,7143,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,5,0,0,0,2,50
2,Education,4.5,10000,36,0.13152,4562,0,0,0,0,1,2,0,106672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Casual,4.7,5000,158,0.04009,14966,196,14,7,0,4,2,0,70646,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Communication,3.7,1000000,1163,0.00919,97898,1786,925,170,5,0,2,0,137133,0,1,1,1,0,0,0,0,0,0,2,7,0,1,0,6,0,0,1,0,92
2,Books & Reference,4.7,5000,486,0.01379,43499,0,0,0,0,1,2,0,121896,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Photography,3.9,100000,1358,0.00959,156366,2001,773,285,2,5,3,8,28236,1,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Travel & Local,3.7,10000,27,0.18963,1582,30,10,3,0,0,2,0,58485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Entertainment,4.5,1000000,2629,0.00426,281631,4436,2329,695,2,5,2,0,56060,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,3,0,0,1,0,51.11111111
2,Education,4.8,5000,1267,0.01466,122751,1776,658,261,0,2,7,0,58474,1,0,1,1,0,0,0,0,0,0,2,5,0,1,0,5,0,0,0,0,51.11111111
2,Media & Video,3.8,500000,4164,0.00357,419922,7122,4008,953,0,6,2,11,32599,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
2,Adventure,4.4,1000,2971,0.00604,298107,3364,1169,422,1,9,2,2,19434,0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,92
2,Strategy,4.7,5000000,3239,0.00226,397727,6137,3013,1030,0,3,2,3,13685,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0,0,92
2,Health & Fitness,4.3,10000000,550,6.02581,61054,872,248,104,1,3,5,10,29474,0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,0,51.11111111
